"","userid","artistid","prediction"
"7493",1301,"72","0.714825187546307"
"7495",1304,"72","0.157535283122235"
"7496",1305,"72","0.158850041676957"
"7498",1308,"72","0.951128112229659"
"7503",1316,"72","0.354217890684052"
"7504",1318,"72","0.476550125030871"
"7505",1319,"72","0.327582843287811"
"7509",1324,"72","0.0893685425220616"
"7510",1327,"72","0.369536781250441"
"7511",1329,"72","0.450168424596965"
"7512",1332,"72","0.711538291159502"
"7513",1333,"72","0.221273210173537"
"7516",1336,"72","0.648734805671472"
"7517",1337,"72","0.317700083353914"
"7519",1340,"72","0.134052813783092"
"7521",1343,"72","0.1808083908524"
"7525",1350,"72","0.223421356305154"
"7528",1353,"72","0.134052813783092"
"7531",1356,"72","0.238275062515436"
"7533",1358,"72","0.236302924683352"
"7535",1362,"72","0.0893685425220616"
"7538",1365,"72","0.317700083353914"
"7541",1368,"72","0.0893685425220616"
"7544",1372,"72","0.180067369838786"
"7545",1373,"72","0.457576134856889"
"7546",1374,"72","0.31507056624447"
"7547",1376,"72","0.0787676415611175"
"7549",1379,"72","0.238275062515436"
"7551",1381,"72","0.216929301865654"
"7552",1383,"72","0.147515473449025"
"7553",1384,"72","0.582889991878336"
"7555",1386,"72","0.157535283122235"
"7556",1387,"72","0.115503096982239"
"7558",1389,"72","0.221273210173537"
"7561",1394,"72","0.397125104192393"
"7562",1395,"72","0.295030946898049"
"7563",1396,"72","0.178737085044123"
"7564",1398,"72","0.31507056624447"
"7565",1399,"72","0.0794250208384785"
"7566",1401,"72","0.451752897137007"
"7567",1402,"72","0.0446842712610308"
"7570",1407,"72","0.507650213126597"
"7571",1408,"72","0.0976839245035473"
"7573",1411,"72","0.274353138659196"
"7574",1413,"72","0.237617683238075"
"7580",1422,"72","0.270101054758179"
"7581",1423,"72","0.238275062515436"
"7582",1424,"72","0.360134739677572"
"7585",1427,"72","0.935355698277965"
"7586",1428,"72","0.178737085044123"
"7589",1431,"72","0.397125104192393"
"7591",1433,"72","0.550433107095933"
"7592",1434,"72","0.397125104192393"
"7593",1435,"72","0.158850041676957"
"7596",1440,"72","0.157535283122235"
"7599",1443,"72","0.0446842712610308"
"7601",1445,"72","0.397125104192393"
"7606",1451,"72","0.157535283122235"
"7607",1452,"72","0.157535283122235"
"7608",1453,"72","0.238275062515436"
"7609",1454,"72","1.34977369441776"
"7610",1455,"72","0.317700083353914"
"7611",1456,"72","1.56185631927883"
"7613",1458,"72","0.237617683238075"
"7615",1461,"72","0.236302924683352"
"7616",1462,"72","0.316385324799192"
"7619",1465,"72","0.31507056624447"
"7620",1466,"72","0.238275062515436"
"7622",1469,"72","0.24888372659635"
"7623",1470,"72","0.442546420347074"
"7624",1471,"72","0.238275062515436"
"7633",1483,"72","0.157535283122235"
"7635",1485,"72","0.238275062515436"
"7636",1486,"72","0.221273210173537"
"7637",1488,"72","0.0446842712610308"
"7638",1489,"72","0.39515296636031"
"7639",1490,"72","0.178737085044123"
"7641",1492,"72","0.157535283122235"
"7645",1498,"72","0.968404726027907"
"7647",1500,"72","0.180067369838786"
"7652",1505,"72","1.23904813766437"
"7653",1506,"72","0.221273210173537"
"7654",1508,"72","0.79279840009075"
"7655",1509,"72","0.236302924683352"
"7656",1511,"72","0.39515296636031"
"7658",1514,"72","1.17860973934225"
"7660",1516,"72","0.338917411515743"
"7662",1518,"72","0.360134739677572"
"7663",1519,"72","0.270101054758179"
"7664",1520,"72","0.368788683622562"
"7666",1524,"72","0.587801138112093"
"7669",1528,"72","0.158850041676957"
"7670",1530,"72","0.270101054758179"
"7671",1532,"72","0.635400166707828"
"7672",1533,"72","0.476550125030871"
"7673",1534,"72","0.178737085044123"
"7675",1536,"72","0.402158441349277"
"7677",1538,"72","0.0737577367245123"
"7680",1541,"72","0.383560014013646"
"7681",1542,"72","1.05711163327874"
"7682",1543,"72","0.0446842712610308"
"7683",1544,"72","0.473920607921427"
"7684",1545,"72","0.293051773510642"
"7685",1546,"72","0.459548272688973"
"7686",1547,"72","0.180067369838786"
"7688",1553,"72","0.393838207805587"
"7689",1555,"72","0.317700083353914"
"7690",1558,"72","0.203534312937988"
"7692",1560,"72","0.476550125030871"
"7693",1562,"72","0.0893685425220616"
"7694",1563,"72","0.0794250208384785"
"7695",1564,"72","0.397125104192393"
"7696",1565,"72","0.180067369838786"
"7698",1567,"72","0.31507056624447"
"7699",1568,"72","0.157535283122235"
"7701",1572,"72","0.712853049714224"
"7703",1574,"72","0.450168424596965"
"7705",1577,"72","0.317700083353914"
"7706",1578,"72","0.158850041676957"
"7709",1583,"72","0.337602652961021"
"7711",1585,"72","3.00291300473879"
"7712",1586,"72","0.178737085044123"
"7713",1587,"72","0.397125104192393"
"7715",1589,"72","0.0893685425220616"
"7716",1590,"72","0.714825187546307"
"7718",1592,"72","0.426971195483083"
"7720",1594,"72","0.390735698014189"
"7721",1595,"72","0.270101054758179"
"7723",1600,"72","0.476550125030871"
"7728",1606,"72","0.476550125030871"
"7729",1607,"72","0.236302924683352"
"7730",1608,"72","0.238275062515436"
"7735",1616,"72","0.395810345637671"
"7737",1619,"72","0.31507056624447"
"7739",1621,"72","0.0794250208384785"
"7741",1625,"72","0.0577515484911194"
"7742",1626,"72","0.270101054758179"
"7743",1627,"72","0.178737085044123"
"7745",1629,"72","2.04495515536441"
"7746",1630,"72","0.180067369838786"
"7748",1633,"72","0.635400166707828"
"7749",1635,"72","0.450168424596965"
"7750",1636,"72","0.0794250208384785"
"7752",1639,"72","0.134052813783092"
"7753",1640,"72","0.223421356305154"
"7754",1641,"72","0.180067369838786"
"7755",1642,"72","0.465468903765274"
"7756",1643,"72","1.7878344966877"
"7759",1648,"72","0.725433851627222"
"7760",1649,"72","0.551373490927822"
"7762",1652,"72","0.418342432354222"
"7763",1653,"72","0.317700083353914"
"7764",1654,"72","0.147515473449025"
"7765",1656,"72","0.442546420347074"
"7766",1657,"72","0.270101054758179"
"7768",1659,"72","0.317700083353914"
"7769",1660,"72","0.0893685425220616"
"7771",1662,"72","0.158850041676957"
"7772",1663,"72","0.317700083353914"
"7774",1666,"72","0.397125104192393"
"7775",1667,"72","0.0737577367245123"
"7776",1669,"72","0.157535283122235"
"7782",1678,"72","0.158850041676957"
"7785",1682,"72","0.63014113248894"
"7788",1685,"72","0.158850041676957"
"7789",1686,"72","0.397125104192393"
"7791",1690,"72","0.317700083353914"
"7792",1691,"72","0.327582843287811"
"7793",1692,"72","0.518984781354529"
"7794",1693,"72","0.158192662399596"
"7796",1695,"72","0.147515473449025"
"7797",1696,"72","0.0893685425220616"
"7798",1699,"72","0.157535283122235"
"7800",1703,"72","0.157535283122235"
"7803",1707,"72","0.0893685425220616"
"7804",1708,"72","0.999024478058313"
"7807",1712,"72","0.134052813783092"
"7808",1715,"72","0.236302924683352"
"7809",1717,"72","0.790305932720619"
"7812",1722,"72","0.690651433286646"
"7813",1724,"72","0.293526329094253"
"7815",1726,"72","0.238275062515436"
"7816",1728,"72","0.195367849007095"
"7818",1730,"72","0.238275062515436"
"7819",1733,"72","0.134052813783092"
"7821",1736,"72","0.317700083353914"
"7824",1742,"72","0.55597514586935"
"7826",1744,"72","0.090033684919393"
"7828",1746,"72","1.24863789088446"
"7829",1748,"72","0.0893685425220616"
"7830",1749,"72","0.223421356305154"
"7832",1753,"72","0.476550125030871"
"7833",1754,"72","0.178737085044123"
"7834",1757,"72","0.0787676415611175"
"7836",1760,"72","0.134052813783092"
"7837",1761,"72","0.090033684919393"
"7838",1762,"72","0.713510428991585"
"7840",1766,"72","0.474577987198788"
"7842",1769,"72","0.157535283122235"
"7844",1771,"72","0.317700083353914"
"7847",1774,"72","0.157535283122235"
"7848",1775,"72","0.507153081766416"
"7849",1776,"72","0.238275062515436"
"7852",1780,"72","0.238275062515436"
"7853",1781,"72","0.360134739677572"
"7856",1785,"72","0.368788683622562"
"7858",1787,"72","0.580742807453778"
"7860",1790,"72","0.238275062515436"
"7861",1791,"72","0.158850041676957"
"7864",1795,"72","0.317700083353914"
"7865",1796,"72","0.236302924683352"
"7867",1798,"72","0.115503096982239"
"7876",1808,"72","0.317700083353914"
"7877",1809,"72","0.178737085044123"
"7879",1811,"72","0.712195670436863"
"7880",1813,"72","0.238275062515436"
"7884",1817,"72","0.317700083353914"
"7885",1818,"72","0.278492315355947"
"7887",1820,"72","0.158850041676957"
"7888",1821,"72","0.238275062515436"
"7889",1823,"72","0.427636337880414"
"7891",1825,"72","0.0787676415611175"
"7894",1828,"72","0.317700083353914"
"7895",1829,"72","0.553345628759906"
"7897",1831,"72","0.178737085044123"
"7898",1832,"72","0.295030946898049"
"7901",1835,"72","0.0794250208384785"
"7903",1838,"72","0.4977674531927"
"7904",1839,"72","0.178737085044123"
"7905",1840,"72","0.418342432354222"
"7907",1842,"72","0.0893685425220616"
"7908",1844,"72","0.814741632399597"
"7909",1845,"72","0.642303924767323"
"7911",1850,"72","0.317700083353914"
"7913",1852,"72","0.336272368166358"
"7914",1853,"72","0.321151962383662"
"7915",1856,"72","0.554660387314628"
"7917",1858,"72","0.134052813783092"
"7918",1860,"72","0.268105627566185"
"7919",1862,"72","0.195367849007095"
"7922",1866,"72","1.20173094966642"
"7923",1868,"72","0.312789898827216"
"7924",1869,"72","0.55597514586935"
"7925",1871,"72","0.0794250208384785"
"7927",1873,"72","0.632770649598384"
"7932",1880,"72","0.79096331199798"
"7933",1881,"72","1.52315683639006"
"7936",1888,"72","0.147515473449025"
"7939",1894,"72","0.238275062515436"
"7940",1895,"72","0.317700083353914"
"7943",1898,"72","0.711538291159502"
"7944",1899,"72","0.551373490927822"
"7945",1900,"72","0.734568131637531"
"7946",1902,"72","0.31507056624447"
"7947",1903,"72","0.317700083353914"
"7948",1905,"72","1.40972233038607"
"7949",1906,"72","0.354217890684052"
"7950",1908,"72","1.27032777623097"
"7951",1909,"72","1.22057178771048"
"7952",1910,"72","0.476550125030871"
"7954",1914,"72","0.270101054758179"
"7957",1918,"72","0.0737577367245123"
"7958",1920,"72","0.337602652961021"
"7961",1924,"72","0.551373490927822"
"7964",1928,"72","0.397125104192393"
"7965",1929,"72","0.514337635982678"
"7969",1935,"72","0.393838207805587"
"7971",1937,"72","0.236302924683352"
"7974",1942,"72","0.635400166707828"
"7975",1944,"72","0.0893685425220616"
"7979",1949,"72","0.295030946898049"
"7980",1950,"72","0.31507056624447"
"7981",1952,"72","0.195367849007095"
"7983",1956,"72","2.08623289310762"
"7985",1958,"72","0.107050654127887"
"7988",1962,"72","0.295030946898049"
"7989",1963,"72","0.317700083353914"
"7991",1965,"72","0.238275062515436"
"7992",1966,"72","0.236302924683352"
"7993",1968,"72","0.178737085044123"
"7995",1972,"72","0.147515473449025"
"7996",1973,"72","0.87104571211382"
"7997",1974,"72","0.327643605037497"
"7999",1978,"72","0.358804454882909"
"8000",1979,"72","0.476550125030871"
"8001",1980,"72","0.147785233410512"
"8002",1982,"72","0.195367849007095"
"8003",1983,"72","0.158850041676957"
"8004",1984,"72","0.178737085044123"
"8005",1986,"72","0.402158441349277"
"8013",1994,"72","0.147515473449025"
"8015",1996,"72","0.236302924683352"
"8016",1998,"72","0.720269479355144"
"8018",2000,"72","0.806980017613478"
"8023",2008,"72","0.680997491162043"
"8025",2011,"72","0.115503096982239"
"8026",2013,"72","0.295030946898049"
"8027",2014,"72","1.02489592866437"
"8028",2015,"72","0.178737085044123"
"8030",2018,"72","0.158850041676957"
"8036",2024,"72","0.090033684919393"
"8037",2025,"72","1.49891750160606"
"8042",2031,"72","1.18611627835829"
"8043",2032,"72","0.397125104192393"
"8045",2034,"72","0.158850041676957"
"8047",2037,"72","0.476550125030871"
"8049",2039,"72","0.74665117978905"
"8051",2041,"72","1.10481378163454"
"8052",2042,"72","0.236302924683352"
"8054",2047,"72","0.288757742455597"
"8056",2052,"72","0.89570241406627"
"8057",2053,"72","0.65265769296555"
"8059",2055,"72","0.535253270639436"
"8060",2056,"72","0.0787676415611175"
"8062",2058,"72","0.476550125030871"
"8063",2059,"72","0.317700083353914"
"8064",2060,"72","0.0893685425220616"
"8068",2065,"72","0.31507056624447"
"8070",2068,"72","0.236302924683352"
"8071",2069,"72","0.236302924683352"
"8072",2070,"72","0.157535283122235"
"8073",2071,"72","0.397125104192393"
"8075",2075,"72","0.632443740609996"
"8076",2076,"72","0.316385324799192"
"8084",2087,"72","0.39515296636031"
"8087",2093,"72","0.0893685425220616"
"8089",2096,"72","0.661840457133203"
"8090",2097,"72","0.327582843287811"
"8103",16,"74","0.15186000687507"
"8158",82,"74","0.242284754945065"
"8159",83,"74","0.39521228927131"
"8228",175,"74","0.479155155485316"
"8245",194,"74","0.535711749717324"
"8322",291,"74","0.0649645920284994"
"8344",320,"74","0.129929184056999"
"8505",514,"74","0.419260761049651"
"8518",533,"74","0.334819843573327"
"8523",538,"74","0.0649645920284994"
"8544",562,"74","0.129929184056999"
"8564",584,"74","0.292340664128247"
"8592",625,"74","0.119788788871329"
"8599",634,"74","0.162411480071248"
"8683",732,"74","0.455580020625208"
"8712",768,"74","0.0324822960142497"
"8746",810,"74","0.0807615849816883"
"8756",822,"74","0.401783812287993"
"8795",874,"74","0.267855874858662"
"8840",938,"74","0.242060313252664"
"8854",958,"74","0.0649645920284994"
"8936",1065,"74","0.323046339926753"
"8968",1106,"74","0.162411480071248"
"8984",1128,"74","0.419260761049651"
"8996",1145,"74","0.0649645920284994"
"9001",1150,"74","0.227376072099748"
"9014",1164,"74","0.161523169963377"
"9023",1177,"74","0.172900223751903"
"9038",1195,"74","0.479155155485316"
"9141",1348,"74","0.097446888042749"
"9150",1357,"74","0.245801408408965"
"9155",1364,"74","0.0614503521022413"
"9158",1367,"74","0.119788788871329"
"9163",1373,"74","0.103740134251142"
"9209",1433,"74","0.179683183306993"
"9306",1553,"74","0.334819843573327"
"9318",1570,"74","0.284104058239823"
"9322",1576,"74","0.239577577742658"
"9332",1588,"74","0.097446888042749"
"9429",1720,"74","0.239577577742658"
"9539",1865,"74","0.463939984361013"
"9582",1928,"74","0.309293322907342"
"9602",1957,"74","0.129929184056999"
"9612",1971,"74","0.254110394763121"
"9632",1995,"74","0.662909469226253"
"9649",2019,"74","0.207480268502283"
"9661",2032,"74","0.463939984361013"
"9692",2072,"74","0.359366366613987"
"9762",66,"79","1.33815409363521"
"9939",290,"79","0.152368609431826"
"9996",357,"79","0.888454031881451"
"10007",371,"79","0.457105828295479"
"10052",428,"79","1.7769080637629"
"10053",430,"79","2.14104654981634"
"10095",480,"79","0.304737218863653"
"10124",515,"79","0.280953833710524"
"10236",656,"79","0.222113507970363"
"10267",692,"79","0.580800569935091"
"10269",694,"79","0.304737218863653"
"10305",736,"79","1.37131748488644"
"10320",754,"79","0.187302555807016"
"10338",779,"79","0.304737218863653"
"10382",831,"79","0.914211656590958"
"10510",1010,"79","0.152368609431826"
"10700",1258,"79","0.535261637454086"
"11042",1711,"79","0.749210223228064"
"11327",2,"82","1.56101030227408"
"11329",4,"82","0.810318759055684"
"11336",12,"82","0.832121779872135"
"11338",15,"82","0.33550421242145"
"11341",18,"82","0.457998916488749"
"11344",23,"82","0.679455474375885"
"11347",26,"82","0.720913232632412"
"11348",27,"82","0.266422252810167"
"11349",28,"82","0.158925240638028"
"11352",31,"82","0.619112271517983"
"11353",32,"82","0.137580504781774"
"11355",34,"82","0.51170336816516"
"11357",38,"82","0.409762720334047"
"11358",41,"82","0.344609105263542"
"11359",42,"82","0.167752106210725"
"11361",44,"82","0.129228414473828"
"11365",48,"82","0.251628159316088"
"11367",50,"82","0.33550421242145"
"11368",51,"82","0.215380690789714"
"11370",53,"82","0.0742585079125969"
"11372",56,"82","0.206370757172661"
"11375",59,"82","0.481531766736209"
"11376",62,"82","1.05937898794085"
"11377",63,"82","0.446692229304449"
"11380",66,"82","0.704491214942998"
"11384",71,"82","0.172304552631771"
"11386",73,"82","0.450674941235704"
"11396",84,"82","0.215380690789714"
"11400",90,"82","0.167752106210725"
"11403",94,"82","0.137580504781774"
"11405",96,"82","0.264146029599644"
"11406",98,"82","0.0861522763158855"
"11407",99,"82","0.550322019127096"
"11408",100,"82","0.167752106210725"
"11410",102,"82","0.251628159316088"
"11411",103,"82","0.343951261954435"
"11414",107,"82","0.387685243421485"
"11416",113,"82","0.344609105263542"
"11419",117,"82","1.2292407396223"
"11421",119,"82","0.0861522763158855"
"11424",124,"82","0.841887795255773"
"11428",128,"82","1.06503116793156"
"11434",135,"82","0.275161009563548"
"11439",141,"82","0.683234587906061"
"11440",142,"82","0.317850481276056"
"11441",143,"82","0.503256318632175"
"11451",154,"82","0.0430761381579428"
"11452",156,"82","0.0838760531053626"
"11453",157,"82","0.0861522763158855"
"11455",159,"82","0.610665221984998"
